query_id,dataset,seed,mode,dense_ndcg,hybrid_ndcg,psafe_ndcg,delta_psafe_dense,selected_action
10,trec-covid,2026,balanced,0.5215784827120726,0.8913319177463098,0.5215784827120726,0.0,Dense
12,trec-covid,2026,balanced,0.085143117641621,0.3601842009904407,0.085143117641621,0.0,Dense
13,trec-covid,2026,balanced,0.5713912939556509,0.8138884954315747,0.5713912939556509,0.0,Dense
15,trec-covid,2026,balanced,0.5612901464217882,0.7721206947887317,0.5612901464217882,0.0,Dense
16,trec-covid,2026,balanced,1.0,0.8590331472570638,1.0,0.0,Dense
18,trec-covid,2026,balanced,0.5446107948729891,0.4883312470296652,0.5446107948729891,0.0,Dense
19,trec-covid,2026,balanced,0.12168993952978893,0.6696940783532127,0.12168993952978893,0.0,Dense
2,trec-covid,2026,balanced,0.9052116356304494,1.0,0.9052116356304494,0.0,Dense
22,trec-covid,2026,balanced,0.5996943318813954,1.0,1.0,0.4003056681186046,Deep Hybrid
23,trec-covid,2026,balanced,0.6470654769036526,0.914856882358379,0.6470654769036526,0.0,Dense
24,trec-covid,2026,balanced,0.2709415754602098,1.0,1.0,0.7290584245397902,Deep Hybrid
26,trec-covid,2026,balanced,0.2965933967560253,1.0,1.0,0.7034066032439747,Deep Hybrid
27,trec-covid,2026,balanced,0.8611375561264455,1.0,1.0,0.1388624438735545,Deep Hybrid
28,trec-covid,2026,balanced,0.5900490851534655,1.0,1.0,0.40995091484653445,Deep Hybrid
29,trec-covid,2026,balanced,0.7328892891745808,0.7454818852994021,0.7328892891745808,0.0,Dense
32,trec-covid,2026,balanced,0.11004588314904008,0.4495923615080625,0.4495923615080625,0.3395464783590224,Deep Hybrid
34,trec-covid,2026,balanced,0.24060740518678825,0.4436065663527395,0.4436065663527395,0.20299916116595124,Deep Hybrid
37,trec-covid,2026,balanced,0.3359305827520231,0.8926382747840401,0.8926382747840401,0.5567076920320171,Deep Hybrid
39,trec-covid,2026,balanced,0.9432379215722527,0.9008240627729516,0.9008240627729516,-0.04241385879930115,Deep Hybrid
4,trec-covid,2026,balanced,0.33146937104225205,0.8863992957602966,0.8863992957602966,0.5549299247180446,Deep Hybrid
42,trec-covid,2026,balanced,0.955830517697074,0.9477344873475498,0.955830517697074,0.0,Dense
5,trec-covid,2026,balanced,0.2051166673279436,0.5603939463372972,0.5603939463372972,0.35527727900935363,Deep Hybrid
50,trec-covid,2026,balanced,0.5416649017386358,0.6229073389583623,0.6229073389583623,0.08124243721972646,Deep Hybrid
7,trec-covid,2026,balanced,0.6911279212606075,0.8899541168509599,0.6911279212606075,0.0,Dense
8,trec-covid,2026,balanced,0.22784037450527975,0.901447006056365,0.22784037450527975,0.0,Dense
